id:ID,labels:LABEL,properties:JSON
"security.threat.criticality",AttributeSpec,"{""id"":""security.threat.criticality"",""spec_node_id"":""security.threat"",""name"":""criticality"",""type"":""string"",""required"":false,""description"":""Combined severity rating reflecting both likelihood and impact for prioritization.""}"
"security.threat.source",AttributeSpec,"{""id"":""security.threat.source"",""spec_node_id"":""security.threat"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"security.validationrule.type",AttributeSpec,"{""id"":""security.validationrule.type"",""spec_node_id"":""security.validationrule"",""name"":""type"",""type"":""string"",""required"":true,""description"":""Validation mechanism type, per NIST SI-10 (Information Input Validation).""}"
"security.validationrule.value",AttributeSpec,"{""id"":""security.validationrule.value"",""spec_node_id"":""security.validationrule"",""name"":""value"",""type"":""string"",""required"":true,""description"":""Validation constraint value whose meaning depends on `type`: a regex pattern string, a numeric range expression (e.g. '1-100'), a maximum character count, a pipe-delimited list of allowed enum values, or a custom expression string.""}"
"security.validationrule.message",AttributeSpec,"{""id"":""security.validationrule.message"",""spec_node_id"":""security.validationrule"",""name"":""message"",""type"":""string"",""required"":true,""description"":""Human-readable violation message shown to the user or logged when this validation rule fails.""}"
"security.validationrule.severity",AttributeSpec,"{""id"":""security.validationrule.severity"",""spec_node_id"":""security.validationrule"",""name"":""severity"",""type"":""string"",""required"":false,""description"":""Severity of a validation rule violation.""}"
"security.validationrule.source",AttributeSpec,"{""id"":""security.validationrule.source"",""spec_node_id"":""security.validationrule"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"navigation.breadcrumbconfig.label",AttributeSpec,"{""id"":""navigation.breadcrumbconfig.label"",""spec_node_id"":""navigation.breadcrumbconfig"",""name"":""label"",""type"":""string"",""required"":true}"
"navigation.breadcrumbconfig.labelTemplate",AttributeSpec,"{""id"":""navigation.breadcrumbconfig.labelTemplate"",""spec_node_id"":""navigation.breadcrumbconfig"",""name"":""labelTemplate"",""type"":""string"",""required"":false,""description"":""Template string for dynamic label generation using {title} placeholder syntax to interpolate route metadata. Used when breadcrumb labels need to vary by route context rather than a static label.""}"
"navigation.breadcrumbconfig.showHome",AttributeSpec,"{""id"":""navigation.breadcrumbconfig.showHome"",""spec_node_id"":""navigation.breadcrumbconfig"",""name"":""showHome"",""type"":""boolean"",""required"":false}"
"navigation.breadcrumbconfig.homeLabel",AttributeSpec,"{""id"":""navigation.breadcrumbconfig.homeLabel"",""spec_node_id"":""navigation.breadcrumbconfig"",""name"":""homeLabel"",""type"":""string"",""required"":false}"
"navigation.breadcrumbconfig.homeRoute",AttributeSpec,"{""id"":""navigation.breadcrumbconfig.homeRoute"",""spec_node_id"":""navigation.breadcrumbconfig"",""name"":""homeRoute"",""type"":""string"",""required"":false}"
"navigation.contextvariable.schemaRef",AttributeSpec,"{""id"":""navigation.contextvariable.schemaRef"",""spec_node_id"":""navigation.contextvariable"",""name"":""schemaRef"",""type"":""string"",""required"":true}"
"navigation.contextvariable.scope",AttributeSpec,"{""id"":""navigation.contextvariable.scope"",""spec_node_id"":""navigation.contextvariable"",""name"":""scope"",""type"":""string"",""required"":true,""description"":""Lifetime and visibility of the variable across navigation flow execution.""}"
"navigation.contextvariable.persistedIn",AttributeSpec,"{""id"":""navigation.contextvariable.persistedIn"",""spec_node_id"":""navigation.contextvariable"",""name"":""persistedIn"",""type"":""string"",""required"":true,""description"":""Storage mechanism used to persist the variable across route transitions: sessionStorage (browser session), localStorage (cross-session), memory (in-process only), url-param (serialized into the URL query string).""}"
"navigation.contextvariable.defaultValue",AttributeSpec,"{""id"":""navigation.contextvariable.defaultValue"",""spec_node_id"":""navigation.contextvariable"",""name"":""defaultValue"",""type"":""string"",""required"":false}"
"navigation.contextvariable.required",AttributeSpec,"{""id"":""navigation.contextvariable.required"",""spec_node_id"":""navigation.contextvariable"",""name"":""required"",""type"":""boolean"",""required"":false,""description"":""When true, the flow cannot proceed if this variable is unset or null. Used to enforce mandatory input collection before advancing to dependent steps.""}"
"navigation.flowstep.sequence",AttributeSpec,"{""id"":""navigation.flowstep.sequence"",""spec_node_id"":""navigation.flowstep"",""name"":""sequence"",""type"":""integer"",""required"":true}"
"navigation.flowstep.route",AttributeSpec,"{""id"":""navigation.flowstep.route"",""spec_node_id"":""navigation.flowstep"",""name"":""route"",""type"":""string"",""required"":true}"
"navigation.flowstep.description",AttributeSpec,"{""id"":""navigation.flowstep.description"",""spec_node_id"":""navigation.flowstep"",""name"":""description"",""type"":""string"",""required"":false}"
"navigation.flowstep.required",AttributeSpec,"{""id"":""navigation.flowstep.required"",""spec_node_id"":""navigation.flowstep"",""name"":""required"",""type"":""boolean"",""required"":false}"
"navigation.flowstep.waitBehavior",AttributeSpec,"{""id"":""navigation.flowstep.waitBehavior"",""spec_node_id"":""navigation.flowstep"",""name"":""waitBehavior"",""type"":""string"",""required"":false,""description"":""Execution model governing how the flow waits for this step to complete before advancing.""}"
"navigation.guardaction.action",AttributeSpec,"{""id"":""navigation.guardaction.action"",""spec_node_id"":""navigation.guardaction"",""name"":""action"",""type"":""string"",""required"":true,""description"":""The action taken when the guard denies access to the target route.""}"
"navigation.guardaction.target",AttributeSpec,"{""id"":""navigation.guardaction.target"",""spec_node_id"":""navigation.guardaction"",""name"":""target"",""type"":""string"",""required"":true,""description"":""Destination for redirect or replace actions — a Route ID (e.g., 'login') or an absolute URL. Ignored for block and notify actions.""}"
"navigation.guardaction.message",AttributeSpec,"{""id"":""navigation.guardaction.message"",""spec_node_id"":""navigation.guardaction"",""name"":""message"",""type"":""string"",""required"":true,""description"":""User-facing message shown when action is 'notify' or 'prompt', explaining why access was denied.""}"
"navigation.guardaction.preserveRoute",AttributeSpec,"{""id"":""navigation.guardaction.preserveRoute"",""spec_node_id"":""navigation.guardaction"",""name"":""preserveRoute"",""type"":""boolean"",""required"":true,""description"":""When true, the originally attempted route is stored (e.g., in session state) so the user can be redirected back to it after successfully authenticating.""}"
"navigation.guardcondition.expression",AttributeSpec,"{""id"":""navigation.guardcondition.expression"",""spec_node_id"":""navigation.guardcondition"",""name"":""expression"",""type"":""string"",""required"":true,""description"":""Boolean predicate expression to evaluate — may be a JavaScript expression, CEL expression, or logical reference to a named predicate (e.g., 'user.isAuthenticated && user.roles.includes(route.meta.roles)').""}"
"navigation.guardcondition.async",AttributeSpec,"{""id"":""navigation.guardcondition.async"",""spec_node_id"":""navigation.guardcondition"",""name"":""async"",""type"":""boolean"",""required"":false,""description"":""When true, the expression is evaluated asynchronously (e.g., via an API call). The guard will await resolution up to the timeout limit before failing closed.""}"
"navigation.guardcondition.timeout",AttributeSpec,"{""id"":""navigation.guardcondition.timeout"",""spec_node_id"":""navigation.guardcondition"",""name"":""timeout"",""type"":""integer"",""required"":true,""description"":""Maximum milliseconds to wait for an async condition to resolve. On timeout, the guard treats the condition as false (access denied) to fail securely.""}"
"navigation.navigationflow.description",AttributeSpec,"{""id"":""navigation.navigationflow.description"",""spec_node_id"":""navigation.navigationflow"",""name"":""description"",""type"":""string"",""required"":false}"
"navigation.navigationflow.source",AttributeSpec,"{""id"":""navigation.navigationflow.source"",""spec_node_id"":""navigation.navigationflow"",""name"":""source"",""type"":""object"",""required"":false,""description"":""Source code reference""}"
"navigation.navigationgraph.version",AttributeSpec,"{""id"":""navigation.navigationgraph.version"",""spec_node_id"":""navigation.navigationgraph"",""name"":""version"",""type"":""string"",""required"":true}"
"navigation.navigationgraph.application",AttributeSpec,"{""id"":""navigation.navigationgraph.application"",""spec_node_id"":""navigation.navigationgraph"",""name"":""application"",""type"":""string"",""required"":true,""description"":""Reference to the Layer 4 ApplicationComponent that this navigation graph belongs to, enabling cross-layer traceability from routing to application architecture.""}"
"navigation.navigationgraph.description",AttributeSpec,"{""id"":""navigation.navigationgraph.description"",""spec_node_id"":""navigation.navigationgraph"",""name"":""description"",""type"":""string"",""required"":false}"
"navigation.navigationguard.type",AttributeSpec,"{""id"":""navigation.navigationguard.type"",""spec_node_id"":""navigation.navigationguard"",""name"":""type"",""type"":""string"",""required"":true,""description"":""Classification of the guard mechanism: auth (authentication check), role (role membership), permission (fine-grained permission), feature-flag (feature toggle), custom (arbitrary condition).""}"
